prejudice,NOUN,10
austen,NOUN,3
state,NOUN,42
part,NOUN,70
cost,NOUN,5
almost,ADV,61
may,VERB,203
give,VERB,135
reuse,VERB,2
term,NOUN,44
license,NOUN,17
wwwgutenbergorg,NOUN,5
check,VERB,8
law,NOUN,21
using,VERB,7
author,NOUN,1
release,NOUN,2
date,NOUN,5
1998,NUM,1
recently,ADV,1
2021,NUM,1
character,NOUN,60
set,VERB,35
encoding,VERB,1
utf8,ADJ,1
produced,VERB,13
david,NOUN,1
42671,NUM,1
cover,NOUN,1
2,NUM,4
3,NUM,5
5,NUM,3
6,NUM,3
7,NUM,2
11,NUM,2
13,NUM,2
15,NUM,2
18,NUM,2
23,NUM,2
25,NUM,2
27,NUM,2
28,NUM,2
30,NUM,3
31,NUM,2
32,NUM,2
35,NUM,2
36,NUM,2
37,NUM,2
38,NUM,2
39,NUM,2
41,NUM,2
42,NUM,2
43,NUM,2
46,NUM,2
47,NUM,2
49,NUM,2
51,NUM,2
52,NUM,2
55,NUM,2
58,NUM,2
59,NUM,2
61,NUM,2
truth,NOUN,27
universally,ADV,3
man,NOUN,136
fortune,NOUN,32
must,VERB,316
want,NOUN,23
wife,NOUN,42
little,ADJ,176
known,VERB,55
feeling,NOUN,102
first,ADJ,100
entering,VERB,9
well,ADV,181
considered,VERB,23
property,NOUN,9
one,NUM,228
dear,NOUN,43
bennet”,NOUN,14
said,VERB,401
day,NOUN,155
“have,VERB,6
park,NOUN,20
let,VERB,63
“but,NOUN,72
is”,VERB,2
mr,NOUN,973
told,VERB,67
it”,NOUN,40
answer,NOUN,51
know,VERB,235
it”,ADV,1
impatiently,ADV,5
tell,VERB,66
objection,NOUN,25
hearing,VERB,18
enough,ADV,76
“why,VERB,2
say,VERB,161
netherfield,NOUN,44
north,NOUN,6
came,VERB,90
place,NOUN,69
much,ADJ,211
delighted,VERB,13
morris,NOUN,1
immediately,ADV,59
take,VERB,84
servant,NOUN,26
next,ADJ,68
name”,NOUN,1
married,VERB,45
single”,VERB,1
five,NUM,30
thing,NOUN,67
girls”,NOUN,2
here”,NOUN,4
“design,NOUN,1
fall,VERB,10
therefore,ADV,44
visit,VERB,11
soon,ADV,214
“i,NOUN,235
go,VERB,98
send,VERB,24
still,ADV,71
better,ADV,35
handsome,ADJ,21
mr,VERB,116
bingley,NOUN,226
like,VERB,29
party”,NOUN,4
extraordinary,ADJ,16
woman,NOUN,68
ought,VERB,44
thinking,NOUN,8
beauty”,NOUN,1
often,ADV,89
think,VERB,203
“it,NOUN,59
“but,ADJ,2
consider,VERB,32
establishment,NOUN,6
would,VERB,467
sir,NOUN,37
william,NOUN,33
lucas,NOUN,71
determined,VERB,28
merely,ADV,32
general,ADJ,54
u,PRON,124
not”,VERB,4
dare,VERB,25
glad,ADJ,24
line,NOUN,17
hearty,ADJ,1
consent,NOUN,8
marrying,NOUN,4
whichever,NOUN,1
chooses,NOUN,2
throw,VERB,8
word,NOUN,76
lizzy”,NOUN,13
desire,NOUN,18
lizzy,NOUN,38
bit,NOUN,3
half,NOUN,21
lydia,NOUN,90
recommend,VERB,11
silly,ADV,8
bennet,VERB,2
child,NOUN,36
delight,VERB,3
vexing,VERB,1
mistake,VERB,3
respect,NOUN,32
nerve,NOUN,2
old,ADJ,14
friend,NOUN,148
heard,VERB,63
mention,VERB,14
least”,NOUN,1
“ah,NOUN,3
suffer”,VERB,1
many,ADJ,120
men,NOUN,31
since,ADP,56
“depend,VERB,1
odd,ADJ,4
mixture,NOUN,5
sarcastic,ADJ,1
experience,NOUN,1
make,VERB,177
understand,VERB,19
le,ADV,36
difficult,ADJ,10
understanding,ADJ,2
information,NOUN,35
fancied,VERB,7
nervous,ADJ,4
life,NOUN,52
among,ADP,25
assuring,VERB,4
till,VERB,29
evening,NOUN,64
paid,VERB,24
disclosed,VERB,1
manner,NOUN,132
second,NOUN,2
“we,NOUN,15
mother,NOUN,106
“since,ADP,1
visit”,VERB,1
elizabeth,ADJ,48
meet,VERB,25
promised,VERB,20
him”,NOUN,37
believe,VERB,83
selfish,ADJ,7
her”,NOUN,18
“no,ADV,2
i”,VERB,1
“and,NOUN,76
deigned,VERB,3
reply,NOUN,23
unable,ADJ,14
“don’t,ADJ,1
coughing,VERB,1
kitty,ADJ,5
heaven’s,ADJ,1
sake,NOUN,21
pieces”,VERB,1
discretion,NOUN,5
coughs”,NOUN,1
time,NOUN,216
cough,VERB,2
amusement”,NOUN,1
kitty,NOUN,45
“when,NOUN,10
ball,NOUN,37
lizzy”,ADJ,2
“tomorrow,NOUN,1
fortnight”,NOUN,3
“aye,NOUN,4
back,ADV,30
introduce,NOUN,2
herself”,VERB,1
“then,VERB,1
advantage,NOUN,39
acquainted,VERB,23
honour,PRON,2
acquaintance,NOUN,58
fortnight,NOUN,16
venture,NOUN,5
somebody,NOUN,5
else,ADV,34
stand,VERB,11
kindness,NOUN,27
decline,VERB,2
office,NOUN,6
stared,VERB,4
“nonsense,NOUN,1
emphatic,ADJ,1
form,NOUN,12
cannot,VERB,58
agree,ADJ,1
deep,ADJ,3
reflection,NOUN,19
read,VERB,39
great,ADJ,141
extracts”,NOUN,1
ideas”,NOUN,1
continued,VERB,45
“let,VERB,9
bingley”,NOUN,13
sick,NOUN,2
sorry,NOUN,14
hear,VERB,60
morning,NOUN,78
actually,ADV,12
escape,VERB,10
now”,NOUN,5
astonishment,NOUN,28
tumult,NOUN,3
joy,NOUN,9
declare,VERB,4
dear,ADJ,92
persuade,NOUN,4
loved,VERB,9
now”,ADJ,2
“now,ADJ,1
choose”,VERB,1
spoke,VERB,39
fatigued,VERB,4
rapture,NOUN,9
door,NOUN,40
pleasant,ADJ,14
making,VERB,35
youngest,ADJ,13
ball”,NOUN,3
“oh”,NOUN,4
lydia,ADV,3
stoutly,ADV,1
afraid,ADJ,22
ask,VERB,27
sufficient,ADJ,4
draw,VERB,5
various,ADJ,10
ways—with,NOUN,1
ingenious,ADJ,2
supposition,NOUN,5
skill,NOUN,3
secondhand,NOUN,1
intelligence,NOUN,18
neighbour,ADJ,3
report,NOUN,19
highly,ADV,27
extremely,ADV,15
whole,NOUN,28
party,NOUN,64
nothing,NOUN,174
delightful,ADJ,17
falling,VERB,3
lively,ADV,10
bingley’s,ADJ,5
“if,NOUN,34
settled,VERB,41
for”,NOUN,2
sat,VERB,36
hope,NOUN,67
admitted,VERB,9
sight,NOUN,17
whose,PRON,59
much,ADV,109
upper,ADJ,2
window,NOUN,21
blue,ADJ,1
coat,NOUN,4
black,ADJ,1
horse,NOUN,10
dinner,NOUN,25
afterwards,NOUN,29
planned,VERB,3
course,NOUN,49
credit,NOUN,27
housekeeping,NOUN,2
town,NOUN,59
consequently,ADV,10
etc,NOUN,5
hertfordshire,NOUN,36
